source,productid,mobilename,sellingprice,mrp,discountoffering,rating,url,scraped_at
flipkart,9684d2fe9201e,"Samsung Galaxy A35 5G (Awesome Iceblue, 128 GB)",17999,33999.0,47% off,4.3,https://www.flipkart.com/samsung-galaxy-a35-5g-awesome-iceblue-128-gb/p/itm9684d2fe9201e?pid=MOBGYT2HEYWFCG8Q&lid=LSTMOBGYT2HEYWFCG8QGJ3RJ4&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_71&otracker=search&fm=organic&iid=en_5XlNLN61GjfW1RUJIdEEfkpMjCecC8pjlOKUhIFWuG521FMwpjQ-lwJSuS72DZtVL-qzqYJBa8bxQHRpKw4JeA%3D%3D&ppt=sp&ppn=sp&ssid=zngzaclq800000001758793498024&qH=eb4af0bf07c16429,2025-09-25T15:14:45.576137
flipkart,2d2e398127998,"Samsung Galaxy A35 5G (Awesome Navy, 256 GB)",19999,36999.0,45% off,4.3,https://www.flipkart.com/samsung-galaxy-a35-5g-awesome-navy-256-gb/p/itm2d2e398127998?pid=MOBGYT2HEEYGMZFH&lid=LSTMOBGYT2HEEYGMZFH3U1TOF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_72&otracker=search&fm=organic&iid=en_5XlNLN61GjfW1RUJIdEEfkpMjCecC8pjlOKUhIFWuG6fWsnK36K_aM4JG02YqxnL6SfdgS-7ECX-BULs3G0SWYE8waCTrWcncKeK_ydPfoM%3D&ppt=sp&ppn=sp&ssid=zngzaclq800000001758793498024&qH=eb4af0bf07c16429,2025-09-25T15:14:45.576137
flipkart,b07d67f995271,"Apple iPhone 16 (Black, 128 GB)",69999,,,4.6,https://www.flipkart.com/apple-iphone-16-black-128-gb/p/itmb07d67f995271?pid=MOBH4DQFG8NKFRDY&lid=LSTMOBH4DQFG8NKFRDYNBDOZI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_3&otracker=search&fm=organic&iid=5ce87331-60aa-41a1-b2e2-74c5b9f4b434.MOBH4DQFG8NKFRDY.SEARCH&ppt=None&ppn=None&ssid=shxujpbm5c0000001758800047774&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",69999,,,4.6,https://www.flipkart.com/apple-iphone-16-white-128-gb/p/itm7c0281cd247be?pid=MOBH4DQF849HCG6G&lid=LSTMOBH4DQF849HCG6GXHBPXY&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_4&otracker=search&fm=organic&iid=5ce87331-60aa-41a1-b2e2-74c5b9f4b434.MOBH4DQF849HCG6G.SEARCH&ppt=None&ppn=None&ssid=shxujpbm5c0000001758800047774&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,ce4bb3f55cc2f,"Apple iPhone 16 (Teal, 128 GB)",69999,,,4.6,https://www.flipkart.com/apple-iphone-16-teal-128-gb/p/itmce4bb3f55cc2f?pid=MOBH4DQFSY9ETDUU&lid=LSTMOBH4DQFSY9ETDUUI6AN3O&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_7&otracker=search&fm=organic&iid=5ce87331-60aa-41a1-b2e2-74c5b9f4b434.MOBH4DQFSY9ETDUU.SEARCH&ppt=None&ppn=None&ssid=shxujpbm5c0000001758800047774&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,cc210cae43fba,"Apple iPhone 16 (Ultramarine, 128 GB)",69999,,,4.6,https://www.flipkart.com/apple-iphone-16-ultramarine-128-gb/p/itmcc210cae43fba?pid=MOBH4DQFYZT6EH2F&lid=LSTMOBH4DQFYZT6EH2FXM70WU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_8&otracker=search&fm=organic&iid=5ce87331-60aa-41a1-b2e2-74c5b9f4b434.MOBH4DQFYZT6EH2F.SEARCH&ppt=None&ppn=None&ssid=shxujpbm5c0000001758800047774&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,c2e910b4d0b1c,"Apple iPhone 16 (Pink, 128 GB)",69999,,,4.6,https://www.flipkart.com/apple-iphone-16-pink-128-gb/p/itmc2e910b4d0b1c?pid=MOBH4DQFWJVDRSHM&lid=LSTMOBH4DQFWJVDRSHMAMTBLL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_9&otracker=search&fm=organic&iid=5ce87331-60aa-41a1-b2e2-74c5b9f4b434.MOBH4DQFWJVDRSHM.SEARCH&ppt=None&ppn=None&ssid=shxujpbm5c0000001758800047774&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,b102b8a51100e,"Apple iPhone 16 Pro Max (Desert Titanium, 256 GB)",134999,,,4.6,https://www.flipkart.com/apple-iphone-16-pro-max-desert-titanium-256-gb/p/itmb102b8a51100e?pid=MOBH4DQFTQHZAKAF&lid=LSTMOBH4DQFTQHZAKAFRC45AZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_10&otracker=search&fm=organic&iid=5ce87331-60aa-41a1-b2e2-74c5b9f4b434.MOBH4DQFTQHZAKAF.SEARCH&ppt=None&ppn=None&ssid=shxujpbm5c0000001758800047774&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,a0ed9b33a2973,"Apple iPhone 16 (White, 256 GB)",79999,,,4.6,https://www.flipkart.com/apple-iphone-16-white-256-gb/p/itma0ed9b33a2973?pid=MOBH4DQFCU7ZY9HG&lid=LSTMOBH4DQFCU7ZY9HGOIRVNY&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_13&otracker=search&fm=organic&iid=5ce87331-60aa-41a1-b2e2-74c5b9f4b434.MOBH4DQFCU7ZY9HG.SEARCH&ppt=None&ppn=None&ssid=shxujpbm5c0000001758800047774&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,86da1977dcdf1,"Apple iPhone 16 (Black, 256 GB)",79999,,,4.6,https://www.flipkart.com/apple-iphone-16-black-256-gb/p/itm86da1977dcdf1?pid=MOBH4DQFZCJJXUFG&lid=LSTMOBH4DQFZCJJXUFGO5DY3W&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_14&otracker=search&fm=organic&iid=5ce87331-60aa-41a1-b2e2-74c5b9f4b434.MOBH4DQFZCJJXUFG.SEARCH&ppt=None&ppn=None&ssid=shxujpbm5c0000001758800047774&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,4f25cec0bd003,"Apple iPhone 16 Pro (Desert Titanium, 256 GB)",119999,,,4.6,https://www.flipkart.com/apple-iphone-16-pro-desert-titanium-256-gb/p/itm4f25cec0bd003?pid=MOBH4DQFEZFXPGNJ&lid=LSTMOBH4DQFEZFXPGNJV4UWQH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_15&otracker=search&fm=organic&iid=5ce87331-60aa-41a1-b2e2-74c5b9f4b434.MOBH4DQFEZFXPGNJ.SEARCH&ppt=None&ppn=None&ssid=shxujpbm5c0000001758800047774&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,6d2e15988f2c4,"Google Pixel 8a (Bay, 128 GB)",29999,52999.0,43% off,4.3,https://www.flipkart.com/google-pixel-8a-bay-128-gb/p/itm6d2e15988f2c4?pid=MOBGYQ2MQYHU59Y2&lid=LSTMOBGYQ2MQYHU59Y2IR0ZZ0&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=default_TrendingId_tyy%2F4io&srno=s_1_16&otracker=search&fm=organic&iid=5ce87331-60aa-41a1-b2e2-74c5b9f4b434.MOBGYQ2MQYHU59Y2.SEARCH&ppt=None&ppn=None&ssid=shxujpbm5c0000001758800047774&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,2b7be11cfadef,"Apple iPhone 16 (Teal, 256 GB)",79999,,,4.6,https://www.flipkart.com/apple-iphone-16-teal-256-gb/p/itm2b7be11cfadef?pid=MOBH4DQFYKJHESFG&lid=LSTMOBH4DQFYKJHESFG4RZ0KX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_19&otracker=search&fm=organic&iid=5ce87331-60aa-41a1-b2e2-74c5b9f4b434.MOBH4DQFYKJHESFG.SEARCH&ppt=None&ppn=None&ssid=shxujpbm5c0000001758800047774&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,015cbd184b0eb,"MOTOROLA g35 5G (Midnight Black, 128 GB)",8999,12499.0,28% off,4.2,https://www.flipkart.com/motorola-g35-5g-midnight-black-128-gb/p/itm015cbd184b0eb?pid=MOBH3YGPTSA4SZQF&lid=LSTMOBH3YGPTSA4SZQFXN9C1T&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_24&otracker=search&fm=organic&iid=5ce87331-60aa-41a1-b2e2-74c5b9f4b434.MOBH3YGPTSA4SZQF.SEARCH&ppt=None&ppn=None&ssid=shxujpbm5c0000001758800047774&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,03cecd3e85111,"Apple iPhone 16 (Ultramarine, 256 GB)",79999,,,4.6,https://www.flipkart.com/apple-iphone-16-ultramarine-256-gb/p/itm03cecd3e85111?pid=MOBH4DQFMGE7UC8Q&lid=LSTMOBH4DQFMGE7UC8QXZXA8M&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_25&otracker=search&fm=organic&iid=b88dfae0-d8d8-49d7-98f4-682d688a8346.MOBH4DQFMGE7UC8Q.SEARCH&ppt=sp&ppn=sp&ssid=nmmpxflups0000001758800052478&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,05ad8e674782a,"Apple iPhone 16 Pro Max (Natural Titanium, 256 GB)",134999,,,4.6,https://www.flipkart.com/apple-iphone-16-pro-max-natural-titanium-256-gb/p/itm05ad8e674782a?pid=MOBH4DQFRST2BQQ8&lid=LSTMOBH4DQFRST2BQQ8UII8UK&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_26&otracker=search&fm=organic&iid=b88dfae0-d8d8-49d7-98f4-682d688a8346.MOBH4DQFRST2BQQ8.SEARCH&ppt=sp&ppn=sp&ssid=nmmpxflups0000001758800052478&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,8553dc1ee56ee,"MOTOROLA Edge 60 Fusion 5G (PANTONE Slipstream, 256 GB)",20999,25999.0,19% off,4.5,https://www.flipkart.com/motorola-edge-60-fusion-5g-pantone-slipstream-256-gb/p/itm8553dc1ee56ee?pid=MOBH9ARFZHXSRYMA&lid=LSTMOBH9ARFZHXSRYMAFEL0WA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_29&otracker=search&fm=organic&iid=b88dfae0-d8d8-49d7-98f4-682d688a8346.MOBH9ARFZHXSRYMA.SEARCH&ppt=sp&ppn=sp&ssid=nmmpxflups0000001758800052478&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,5a8453e89cbd4,"Apple iPhone 16 Pro (Desert Titanium, 128 GB)",107999,109999.0,1% off,4.6,https://www.flipkart.com/apple-iphone-16-pro-desert-titanium-128-gb/p/itm5a8453e89cbd4?pid=MOBH4DQFSDYNVH5U&lid=LSTMOBH4DQFSDYNVH5UFZYHLF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_33&otracker=search&fm=organic&iid=b88dfae0-d8d8-49d7-98f4-682d688a8346.MOBH4DQFSDYNVH5U.SEARCH&ppt=sp&ppn=sp&ssid=nmmpxflups0000001758800052478&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,12f97adb4c5ed,"Apple iPhone 16 Pro (Black Titanium, 128 GB)",107999,109999.0,1% off,4.6,https://www.flipkart.com/apple-iphone-16-pro-black-titanium-128-gb/p/itm12f97adb4c5ed?pid=MOBH4DQFVXNS5ZJH&lid=LSTMOBH4DQFVXNS5ZJHBZDANB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_34&otracker=search&fm=organic&iid=b88dfae0-d8d8-49d7-98f4-682d688a8346.MOBH4DQFVXNS5ZJH.SEARCH&ppt=sp&ppn=sp&ssid=nmmpxflups0000001758800052478&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",9999,13999.0,28% off,4.4,https://www.flipkart.com/vivo-t4-lite-5g-charger-box-titanium-gold-128-gb/p/itm9886d6e522c4b?pid=MOBHDY9F2NKVDSYE&lid=LSTMOBHDY9F2NKVDSYENNGQ9C&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_43&otracker=search&fm=organic&iid=b88dfae0-d8d8-49d7-98f4-682d688a8346.MOBHDY9F2NKVDSYE.SEARCH&ppt=sp&ppn=sp&ssid=nmmpxflups0000001758800052478&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,017656bdd097b,"vivo T4x 5G (Marine Blue, 256 GB)",16499,20999.0,21% off,4.4,https://www.flipkart.com/vivo-t4x-5g-marine-blue-256-gb/p/itm017656bdd097b?pid=MOBH9JUSKAADMZZN&lid=LSTMOBH9JUSKAADMZZNMWXBW1&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_45&otracker=search&fm=organic&iid=b88dfae0-d8d8-49d7-98f4-682d688a8346.MOBH9JUSKAADMZZN.SEARCH&ppt=sp&ppn=sp&ssid=nmmpxflups0000001758800052478&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,d28ffaee4b29a,"MOTOROLA Edge 60 Pro (Pantone Walnut, 256 GB)",26999,36999.0,27% off,4.3,https://www.flipkart.com/motorola-edge-60-pro-pantone-walnut-256-gb/p/itmd28ffaee4b29a?pid=MOBHC7EW5CW3T4UR&lid=LSTMOBHC7EW5CW3T4URERRDRA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_46&otracker=search&fm=organic&iid=b88dfae0-d8d8-49d7-98f4-682d688a8346.MOBHC7EW5CW3T4UR.SEARCH&ppt=sp&ppn=sp&ssid=nmmpxflups0000001758800052478&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,7c4a352930fde,"POCO M7 5G (Ocean Blue, 128 GB)",9499,13999.0,32% off,4.2,https://www.flipkart.com/poco-m7-5g-ocean-blue-128-gb/p/itm7c4a352930fde?pid=MOBH9HFJTH8SZWMZ&lid=LSTMOBH9HFJTH8SZWMZ6OVNR6&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_49&otracker=search&fm=organic&iid=6f294eb7-948d-4c1f-b499-019d115f49b1.MOBH9HFJTH8SZWMZ.SEARCH&ppt=sp&ppn=sp&ssid=2owv0xkxs00000001758800056551&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,d6ddbcefce040,"realme C61 (Marble Black, 64 GB)",5999,8999.0,33% off,4.4,https://www.flipkart.com/realme-c61-marble-black-64-gb/p/itmd6ddbcefce040?pid=MOBHFRKRAHPWY9JA&lid=LSTMOBHFRKRAHPWY9JADLJL0N&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_50&otracker=search&fm=organic&iid=6f294eb7-948d-4c1f-b499-019d115f49b1.MOBHFRKRAHPWY9JA.SEARCH&ppt=sp&ppn=sp&ssid=2owv0xkxs00000001758800056551&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,10fbd7f3a50f1,"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",12999,19999.0,35% off,4.1,https://www.flipkart.com/redmi-note-14-se-5g-crimson-art-128-gb/p/itm10fbd7f3a50f1?pid=MOBHE48SXCFFFTTT&lid=LSTMOBHE48SXCFFFTTTDUVPWS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_51&otracker=search&fm=organic&iid=en_8HM06jzCbRaPbnvYDlNp0L-nqHb2P58GTUOzKTSdk1xIiWwJLylAaT00u2uOoCaHNTvaLrVRndsiHr_BPlRTtfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=2owv0xkxs00000001758800056551&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,46a119f176627,"CMF by Nothing Phone 2 Pro (White, 256 GB)",17999,24999.0,28% off,4.4,https://www.flipkart.com/cmf-nothing-phone-2-pro-white-256-gb/p/itm46a119f176627?pid=MOBHAUHAUDZUUQSF&lid=LSTMOBHAUHAUDZUUQSF5CFKOF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_52&otracker=search&fm=organic&iid=en_8HM06jzCbRaPbnvYDlNp0L-nqHb2P58GTUOzKTSdk1wknl9bpYDnEl3-IIa5WALw4xUmIGTlqIIWKfeUVKLwUIQEIsITtCzc4bHaOMTqL08%3D&ppt=sp&ppn=sp&ssid=2owv0xkxs00000001758800056551&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,c60e0c4fb63b7,"Samsung Galaxy S24 5G Snapdragon (Marble Gray, 256 GB)",44999,79999.0,43% off,4.6,https://www.flipkart.com/samsung-galaxy-s24-5g-snapdragon-marble-gray-256-gb/p/itmc60e0c4fb63b7?pid=MOBHDVFKAWDVHJTU&lid=LSTMOBHDVFKAWDVHJTUK7PT9L&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_53&otracker=search&fm=organic&iid=6f294eb7-948d-4c1f-b499-019d115f49b1.MOBHDVFKAWDVHJTU.SEARCH&ppt=sp&ppn=sp&ssid=2owv0xkxs00000001758800056551&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,9ce88307f4033,"Apple iPhone 16 Pro (Black Titanium, 256 GB)",119999,,,4.6,https://www.flipkart.com/apple-iphone-16-pro-black-titanium-256-gb/p/itm9ce88307f4033?pid=MOBH4DQFEJYHHM7X&lid=LSTMOBH4DQFEJYHHM7X0NSARQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_55&otracker=search&fm=organic&iid=6f294eb7-948d-4c1f-b499-019d115f49b1.MOBH4DQFEJYHHM7X.SEARCH&ppt=sp&ppn=sp&ssid=2owv0xkxs00000001758800056551&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,e960199e26f23,"Samsung Galaxy S24 FE 5G (Blue, 256 GB)",33999,65999.0,48% off,4.5,https://www.flipkart.com/samsung-galaxy-s24-fe-5g-blue-256-gb/p/itme960199e26f23?pid=MOBH4ZG3E9SB6WDQ&lid=LSTMOBH4ZG3E9SB6WDQVVLSZR&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_56&otracker=search&fm=organic&iid=6f294eb7-948d-4c1f-b499-019d115f49b1.MOBH4ZG3E9SB6WDQ.SEARCH&ppt=sp&ppn=sp&ssid=2owv0xkxs00000001758800056551&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,3ac3f82a0d665,"REDMI Note 14 SE 5G (Mystique White, 128 GB)",12999,19999.0,35% off,4.1,https://www.flipkart.com/redmi-note-14-se-5g-mystique-white-128-gb/p/itm3ac3f82a0d665?pid=MOBHE48SHGAUHGTC&lid=LSTMOBHE48SHGAUHGTCENTOS8&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_57&otracker=search&fm=organic&iid=en_8HM06jzCbRaPbnvYDlNp0L-nqHb2P58GTUOzKTSdk1xjZjUp-bnTp_mC92iav8ev5UhS6s2kqK2utLTnZImfZ_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=2owv0xkxs00000001758800056551&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,bbe0bfdee707d,"REDMI Note 14 SE 5G (Titan Black, 128 GB)",12999,19999.0,35% off,4.1,https://www.flipkart.com/redmi-note-14-se-5g-titan-black-128-gb/p/itmbbe0bfdee707d?pid=MOBHE48SMK9RUZHQ&lid=LSTMOBHE48SMK9RUZHQEJUO1P&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_58&otracker=search&fm=organic&iid=en_8HM06jzCbRaPbnvYDlNp0L-nqHb2P58GTUOzKTSdk1zzTqc8ipTUhgcEyPlHfE4wZqey3NiwDdejBaK-MgTOvPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=2owv0xkxs00000001758800056551&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,5a31476ca6a35,"Samsung Galaxy A35 5G (Awesome Lilac, 128 GB)",17999,33999.0,47% off,4.3,https://www.flipkart.com/samsung-galaxy-a35-5g-awesome-lilac-128-gb/p/itm5a31476ca6a35?pid=MOBGYT2HDZYASSZG&lid=LSTMOBGYT2HDZYASSZGOUJTDB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_61&otracker=search&fm=organic&iid=en_8HM06jzCbRaPbnvYDlNp0L-nqHb2P58GTUOzKTSdk1zUmoocUCrPTnfetBDadnkhAwza_0GcX042I4NnI7uVZQ%3D%3D&ppt=sp&ppn=sp&ssid=2owv0xkxs00000001758800056551&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",19999,36999.0,45% off,4.3,https://www.flipkart.com/samsung-galaxy-a35-5g-awesome-iceblue-256-gb/p/itmd3af671af1e42?pid=MOBGYT2HYAAHS3ZR&lid=LSTMOBGYT2HYAAHS3ZRNFRJP2&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_62&otracker=search&fm=organic&iid=en_8HM06jzCbRaPbnvYDlNp0L-nqHb2P58GTUOzKTSdk1yPXSZM_Cf6G8FnTzE_o6FDcDCp0NbXww11r7askxebcQ%3D%3D&ppt=sp&ppn=sp&ssid=2owv0xkxs00000001758800056551&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,e4f8c6dd0e2db,"MOTOROLA Edge 60 Pro (Pantone Shadow, 256 GB)",30999,40999.0,24% off,4.3,https://www.flipkart.com/motorola-edge-60-pro-pantone-shadow-256-gb/p/itme4f8c6dd0e2db?pid=MOBH9C9JBE7X4H8H&lid=LSTMOBH9C9JBE7X4H8HQCRQHF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_63&otracker=search&fm=organic&iid=6f294eb7-948d-4c1f-b499-019d115f49b1.MOBH9C9JBE7X4H8H.SEARCH&ppt=sp&ppn=sp&ssid=2owv0xkxs00000001758800056551&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,330ed8ebeefe1,"Google Pixel 9 (Obsidian, 256 GB)",79999,,,4.5,https://www.flipkart.com/google-pixel-9-obsidian-256-gb/p/itm330ed8ebeefe1?pid=MOBH2HJGP3FGTECW&lid=LSTMOBH2HJGP3FGTECWIRLKP1&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_64&otracker=search&fm=organic&iid=6f294eb7-948d-4c1f-b499-019d115f49b1.MOBH2HJGP3FGTECW.SEARCH&ppt=sp&ppn=sp&ssid=2owv0xkxs00000001758800056551&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
flipkart,2c05672b9a986,"Motorola g45 5G (Pantone Moss, 128 GB)",11999,14999.0,20% off,4.3,https://www.flipkart.com/motorola-g45-5g-pantone-moss-128-gb/p/itm2c05672b9a986?pid=MOBHC7EW9YTZVZG4&lid=LSTMOBHC7EW9YTZVZG4DYED2B&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_65&otracker=search&fm=organic&iid=6f294eb7-948d-4c1f-b499-019d115f49b1.MOBHC7EW9YTZVZG4.SEARCH&ppt=sp&ppn=sp&ssid=2owv0xkxs00000001758800056551&qH=eb4af0bf07c16429,2025-09-25T17:03:55.487180
