source,productid,mobilename,sellingprice,mrp,discountoffering,rating,url,scraped_at
flipkart,8f49f29e842cc,"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)",19999,36999.0,45% off,4.4,https://www.flipkart.com/samsung-galaxy-a35-5g-awesome-lilac-256-gb/p/itm8f49f29e842cc?pid=MOBGYT2HRXWTHACK&lid=LSTMOBGYT2HRXWTHACKF7KHON&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_68&otracker=search&fm=organic&iid=en_b16wCMbx01ax4fP2LDheCzc7LtGK9KyqOHm3W5Aa-T8JSZdkM6eJcnMOfeiz2C0eH4ocbwmmt08PddKHwg8YNfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=t53w5v9kr40000001759389778317&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,d6ddbcefce040,"realme C61 (Marble Black, 64 GB)",5899,8999.0,34% off,4.4,https://www.flipkart.com/realme-c61-marble-black-64-gb/p/itmd6ddbcefce040?pid=MOBHFRKRAHPWY9JA&lid=LSTMOBHFRKRAHPWY9JADLJL0N&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_69&otracker=search&fm=organic&iid=03d8f4a3-e01c-46bc-a2fb-3e0e13bf917e.MOBHFRKRAHPWY9JA.SEARCH&ppt=sp&ppn=sp&ssid=t53w5v9kr40000001759389778317&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,3a5653667cb9c,"vivo T4R 5G (Twilight Blue, 128 GB)",19499,23499.0,17% off,4.5,https://www.flipkart.com/vivo-t4r-5g-twilight-blue-128-gb/p/itm3a5653667cb9c?pid=MOBHE49GBV6UYFZ5&lid=LSTMOBHE49GBV6UYFZ5KZZ7IG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_70&otracker=search&fm=organic&iid=03d8f4a3-e01c-46bc-a2fb-3e0e13bf917e.MOBHE49GBV6UYFZ5.SEARCH&ppt=sp&ppn=sp&ssid=t53w5v9kr40000001759389778317&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,e5ed06a5943b9,"MOTOROLA g05 (Forest Green, 64 GB)",6999,9999.0,30% off,4.2,https://www.flipkart.com/motorola-g05-forest-green-64-gb/p/itme5ed06a5943b9?pid=MOBH5F3Q2SGMAFHR&lid=LSTMOBH5F3Q2SGMAFHRNOV05B&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_71&otracker=search&fm=organic&iid=03d8f4a3-e01c-46bc-a2fb-3e0e13bf917e.MOBH5F3Q2SGMAFHR.SEARCH&ppt=sp&ppn=sp&ssid=t53w5v9kr40000001759389778317&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,6f2ebf6d205cf,"OPPO K13 5G with 7000mAh and 80W SUPERVOOC Charger In-The-Box (Prism Black, 128 GB)",17999,22999.0,21% off,4.5,https://www.flipkart.com/oppo-k13-5g-7000mah-80w-supervooc-charger-in-the-box-prism-black-128-gb/p/itm6f2ebf6d205cf?pid=MOBHB392JAQKDGBF&lid=LSTMOBHB392JAQKDGBF1CMXCI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_72&otracker=search&fm=organic&iid=03d8f4a3-e01c-46bc-a2fb-3e0e13bf917e.MOBHB392JAQKDGBF.SEARCH&ppt=sp&ppn=sp&ssid=t53w5v9kr40000001759389778317&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",69999,,,4.6,https://www.flipkart.com/apple-iphone-16-white-128-gb/p/itm7c0281cd247be?pid=MOBH4DQF849HCG6G&lid=LSTMOBH4DQF849HCG6GXHBPXY&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_3&otracker=search&fm=organic&iid=e925069c-1dd2-4093-831b-04cf9c465d35.MOBH4DQF849HCG6G.SEARCH&ppt=None&ppn=None&ssid=k5p0gnfuds0000001759390517169&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,2c05672b9a986,"Motorola g45 5G (Pantone Moss, 128 GB)",11999,14999,20% off,4.3,https://www.flipkart.com/motorola-g45-5g-pantone-moss-128-gb/p/itm2c05672b9a986?pid=MOBHC7EW9YTZVZG4&lid=LSTMOBHC7EW9YTZVZG4DYED2B&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_7&otracker=search&fm=organic&iid=e925069c-1dd2-4093-831b-04cf9c465d35.MOBHC7EW9YTZVZG4.SEARCH&ppt=None&ppn=None&ssid=k5p0gnfuds0000001759390517169&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",20999,25999,19% off,4.5,https://www.flipkart.com/motorola-edge-60-fusion-5g-pantone-mykonos-blue-256-gb/p/itmdbb95e3f12ab6?pid=MOBH9ARFZXNHC7VZ&lid=LSTMOBH9ARFZXNHC7VZD9IAPG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_8&otracker=search&fm=organic&iid=e925069c-1dd2-4093-831b-04cf9c465d35.MOBH9ARFZXNHC7VZ.SEARCH&ppt=None&ppn=None&ssid=k5p0gnfuds0000001759390517169&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,8553dc1ee56ee,"MOTOROLA Edge 60 Fusion 5G (PANTONE Slipstream, 256 GB)",20999,25999,19% off,4.5,https://www.flipkart.com/motorola-edge-60-fusion-5g-pantone-slipstream-256-gb/p/itm8553dc1ee56ee?pid=MOBH9ARFZHXSRYMA&lid=LSTMOBH9ARFZHXSRYMAFEL0WA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_9&otracker=search&fm=organic&iid=e925069c-1dd2-4093-831b-04cf9c465d35.MOBH9ARFZHXSRYMA.SEARCH&ppt=None&ppn=None&ssid=k5p0gnfuds0000001759390517169&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,4f3bbebe58a57,"Motorola g45 5G (Brilliant Green, 128 GB)",11999,14999,20% off,4.3,https://www.flipkart.com/motorola-g45-5g-brilliant-green-128-gb/p/itm4f3bbebe58a57?pid=MOBH3YKQQN3S9TQQ&lid=LSTMOBH3YKQQN3S9TQQIXCQDO&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_16&otracker=search&fm=organic&iid=e925069c-1dd2-4093-831b-04cf9c465d35.MOBH3YKQQN3S9TQQ.SEARCH&ppt=None&ppn=None&ssid=k5p0gnfuds0000001759390517169&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,015cbd184b0eb,"MOTOROLA g35 5G (Midnight Black, 128 GB)",8999,12499,28% off,4.2,https://www.flipkart.com/motorola-g35-5g-midnight-black-128-gb/p/itm015cbd184b0eb?pid=MOBH3YGPTSA4SZQF&lid=LSTMOBH3YGPTSA4SZQFXN9C1T&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_23&otracker=search&fm=organic&iid=e925069c-1dd2-4093-831b-04cf9c465d35.MOBH3YGPTSA4SZQF.SEARCH&ppt=None&ppn=None&ssid=k5p0gnfuds0000001759390517169&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,c2e910b4d0b1c,"Apple iPhone 16 (Pink, 128 GB)",69999,,,4.6,https://www.flipkart.com/apple-iphone-16-pink-128-gb/p/itmc2e910b4d0b1c?pid=MOBH4DQFWJVDRSHM&lid=LSTMOBH4DQFWJVDRSHMAMTBLL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_24&otracker=search&fm=organic&iid=e925069c-1dd2-4093-831b-04cf9c465d35.MOBH4DQFWJVDRSHM.SEARCH&ppt=None&ppn=None&ssid=k5p0gnfuds0000001759390517169&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,93452c0761719,"MOTOROLA G96 5G (Pantone Ashleigh Blue, 128 GB)",15999,20999,23% off,4.4,https://www.flipkart.com/motorola-g96-5g-pantone-ashleigh-blue-128-gb/p/itm93452c0761719?pid=MOBHB3SZ2ZUQQQ9U&lid=LSTMOBHB3SZ2ZUQQQ9U5BKC6D&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_26&otracker=search&fm=organic&iid=d57aa2a0-afe9-4b79-a5f5-458d24a512f0.MOBHB3SZ2ZUQQQ9U.SEARCH&ppt=sp&ppn=sp&ssid=scamhvh3m80000001759390521876&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",13499,17999,25% off,4.4,https://www.flipkart.com/vivo-t4x-5g-pronto-purple-128-gb/p/itm017656bdd097b?pid=MOBH9JUSZFBNVDXM&lid=LSTMOBH9JUSZFBNVDXMQY4SVC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_2_36&otracker=search&fm=organic&iid=d57aa2a0-afe9-4b79-a5f5-458d24a512f0.MOBH9JUSZFBNVDXM.SEARCH&ppt=sp&ppn=sp&ssid=scamhvh3m80000001759390521876&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,86da1977dcdf1,"Apple iPhone 16 (Black, 256 GB)",79999,,,4.6,https://www.flipkart.com/apple-iphone-16-black-256-gb/p/itm86da1977dcdf1?pid=MOBH4DQFZCJJXUFG&lid=LSTMOBH4DQFZCJJXUFGO5DY3W&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_39&otracker=search&fm=organic&iid=d57aa2a0-afe9-4b79-a5f5-458d24a512f0.MOBH4DQFZCJJXUFG.SEARCH&ppt=sp&ppn=sp&ssid=scamhvh3m80000001759390521876&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,ce4bb3f55cc2f,"Apple iPhone 16 (Teal, 128 GB)",69999,,,4.6,https://www.flipkart.com/apple-iphone-16-teal-128-gb/p/itmce4bb3f55cc2f?pid=MOBH4DQFSY9ETDUU&lid=LSTMOBH4DQFSY9ETDUUI6AN3O&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_40&otracker=search&fm=organic&iid=d57aa2a0-afe9-4b79-a5f5-458d24a512f0.MOBH4DQFSY9ETDUU.SEARCH&ppt=sp&ppn=sp&ssid=scamhvh3m80000001759390521876&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,d6ddbcefce040,"realme C61 (Marble Black, 64 GB)",5899,8999,34% off,4.4,https://www.flipkart.com/realme-c61-marble-black-64-gb/p/itmd6ddbcefce040?pid=MOBHFRKRAHPWY9JA&lid=LSTMOBHFRKRAHPWY9JADLJL0N&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_43&otracker=search&fm=organic&iid=d57aa2a0-afe9-4b79-a5f5-458d24a512f0.MOBHFRKRAHPWY9JA.SEARCH&ppt=sp&ppn=sp&ssid=scamhvh3m80000001759390521876&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,c9dbbd784b6bc,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",20999,25999,19% off,4.5,https://www.flipkart.com/motorola-edge-60-fusion-5g-pantone-zephyr-256-gb/p/itmc9dbbd784b6bc?pid=MOBH9ARFURQ8U2ZF&lid=LSTMOBH9ARFURQ8U2ZF2HUBRS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_46&otracker=search&fm=organic&iid=d57aa2a0-afe9-4b79-a5f5-458d24a512f0.MOBH9ARFURQ8U2ZF.SEARCH&ppt=sp&ppn=sp&ssid=scamhvh3m80000001759390521876&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,e960199e26f23,"Samsung Galaxy S24 FE 5G (Graphite, 256 GB)",33999,65999,48% off,4.5,https://www.flipkart.com/samsung-galaxy-s24-fe-5g-graphite-256-gb/p/itme960199e26f23?pid=MOBH4ZG3KPRR7HWZ&lid=LSTMOBH4ZG3KPRR7HWZWYHPPG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_48&otracker=search&fm=organic&iid=d57aa2a0-afe9-4b79-a5f5-458d24a512f0.MOBH4ZG3KPRR7HWZ.SEARCH&ppt=sp&ppn=sp&ssid=scamhvh3m80000001759390521876&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,4f25cec0bd003,"Apple iPhone 16 Pro (Desert Titanium, 256 GB)",119999,,,4.7,https://www.flipkart.com/apple-iphone-16-pro-desert-titanium-256-gb/p/itm4f25cec0bd003?pid=MOBH4DQFEZFXPGNJ&lid=LSTMOBH4DQFEZFXPGNJV4UWQH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_50&otracker=search&fm=organic&iid=4b3d6011-1d5e-4065-8f05-e7e4af61be57.MOBH4DQFEZFXPGNJ.SEARCH&ppt=sp&ppn=sp&ssid=k83be99u800000001759390526488&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,5a31476ca6a35,"Samsung Galaxy A35 5G (Awesome Lilac, 128 GB)",17999,33999,47% off,4.4,https://www.flipkart.com/samsung-galaxy-a35-5g-awesome-lilac-128-gb/p/itm5a31476ca6a35?pid=MOBGYT2HDZYASSZG&lid=LSTMOBGYT2HDZYASSZGOUJTDB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_51&otracker=search&fm=organic&iid=en_-lzIeAyat3FyWnA6SogzB2c6mOW9Tc8fQR_hb_o31z01XKS61XCX_EwVXuzTPz1uveFuhvGJO3wqDKg1iuPZDQ%3D%3D&ppt=sp&ppn=sp&ssid=k83be99u800000001759390526488&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",19999,36999,45% off,4.4,https://www.flipkart.com/samsung-galaxy-a35-5g-awesome-iceblue-256-gb/p/itmd3af671af1e42?pid=MOBGYT2HYAAHS3ZR&lid=LSTMOBGYT2HYAAHS3ZRNFRJP2&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_52&otracker=search&fm=organic&iid=en_-lzIeAyat3FyWnA6SogzB2c6mOW9Tc8fQR_hb_o31z2spBNOqk4SFhc8n4j9JbBiu1KYHP61eawEyx8cWGu1Cw%3D%3D&ppt=sp&ppn=sp&ssid=k83be99u800000001759390526488&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,0d8c695cded44,"Apple iPhone 16 (Pink, 256 GB)",79999,,,4.6,https://www.flipkart.com/apple-iphone-16-pink-256-gb/p/itm0d8c695cded44?pid=MOBH4DQF28XAYM2S&lid=LSTMOBH4DQF28XAYM2S3JPA23&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_53&otracker=search&fm=organic&iid=4b3d6011-1d5e-4065-8f05-e7e4af61be57.MOBH4DQF28XAYM2S.SEARCH&ppt=sp&ppn=sp&ssid=k83be99u800000001759390526488&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 256 GB)",12999,16999,23% off,4.3,https://www.flipkart.com/vivo-t4-lite-5g-charger-box-titanium-gold-256-gb/p/itm9886d6e522c4b?pid=MOBHDY9FNTHSYQCV&lid=LSTMOBHDY9FNTHSYQCVKD0GFP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_55&otracker=search&fm=organic&iid=4b3d6011-1d5e-4065-8f05-e7e4af61be57.MOBHDY9FNTHSYQCV.SEARCH&ppt=sp&ppn=sp&ssid=k83be99u800000001759390526488&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,05ad8e674782a,"Apple iPhone 16 Pro Max (Natural Titanium, 256 GB)",134999,,,4.7,https://www.flipkart.com/apple-iphone-16-pro-max-natural-titanium-256-gb/p/itm05ad8e674782a?pid=MOBH4DQFRST2BQQ8&lid=LSTMOBH4DQFRST2BQQ8UII8UK&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_56&otracker=search&fm=organic&iid=4b3d6011-1d5e-4065-8f05-e7e4af61be57.MOBH4DQFRST2BQQ8.SEARCH&ppt=sp&ppn=sp&ssid=k83be99u800000001759390526488&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,c2634fd4daeb9,"vivo T4 5G (Phantom Grey, 256 GB)",22999,27999,17% off,4.5,https://www.flipkart.com/vivo-t4-5g-phantom-grey-256-gb/p/itmc2634fd4daeb9?pid=MOBHATXZGEAN2FWT&lid=LSTMOBHATXZGEAN2FWTXTUH1P&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_57&otracker=search&fm=organic&iid=en_-lzIeAyat3FyWnA6SogzB2c6mOW9Tc8fQR_hb_o31z3MQsIgtR4GdWRLw0jSBmMh8AmC5CHmE6GgADWXQBHZZfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=k83be99u800000001759390526488&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,e41a54752cc21,"realme P4 Pro 5G (Birch Wood, 128 GB)",22999,28999,20% off,4.4,https://www.flipkart.com/realme-p4-pro-5g-birch-wood-128-gb/p/itme41a54752cc21?pid=MOBHERXKZCGAA4QC&lid=LSTMOBHERXKZCGAA4QC8MGB6B&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_58&otracker=search&fm=organic&iid=en_-lzIeAyat3FyWnA6SogzB2c6mOW9Tc8fQR_hb_o31z02riJnIBqNwJU-Ly1JbsqAN4iCUiRZyOGZZOVaw-gfgg%3D%3D&ppt=sp&ppn=sp&ssid=k83be99u800000001759390526488&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,3a5653667cb9c,"vivo T4R 5G (Arctic White, 256 GB)",23499,26999,12% off,4.5,https://www.flipkart.com/vivo-t4r-5g-arctic-white-256-gb/p/itm3a5653667cb9c?pid=MOBHE49GATGKYHYD&lid=LSTMOBHE49GATGKYHYDJJDLKO&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_59&otracker=search&fm=organic&iid=4b3d6011-1d5e-4065-8f05-e7e4af61be57.MOBHE49GATGKYHYD.SEARCH&ppt=sp&ppn=sp&ssid=k83be99u800000001759390526488&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,46a119f176627,"CMF by Nothing Phone 2 Pro (White, 256 GB)",16999,24999,32% off,4.4,https://www.flipkart.com/cmf-nothing-phone-2-pro-white-256-gb/p/itm46a119f176627?pid=MOBHAUHAUDZUUQSF&lid=LSTMOBHAUHAUDZUUQSF5CFKOF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_60&otracker=search&fm=organic&iid=4b3d6011-1d5e-4065-8f05-e7e4af61be57.MOBHAUHAUDZUUQSF.SEARCH&ppt=sp&ppn=sp&ssid=k83be99u800000001759390526488&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,9684d2fe9201e,"Samsung Galaxy A35 5G (Awesome Iceblue, 128 GB)",17999,33999,47% off,4.4,https://www.flipkart.com/samsung-galaxy-a35-5g-awesome-iceblue-128-gb/p/itm9684d2fe9201e?pid=MOBGYT2HEYWFCG8Q&lid=LSTMOBGYT2HEYWFCG8QGJ3RJ4&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_61&otracker=search&fm=organic&iid=en_-lzIeAyat3FyWnA6SogzB2c6mOW9Tc8fQR_hb_o31z0ZAhtGV63vlw_EJ26AKbtuD0POEmaxzMrIwQpO8pFyGQ%3D%3D&ppt=sp&ppn=sp&ssid=k83be99u800000001759390526488&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,2d2e398127998,"Samsung Galaxy A35 5G (Awesome Navy, 256 GB)",19999,36999,45% off,4.4,https://www.flipkart.com/samsung-galaxy-a35-5g-awesome-navy-256-gb/p/itm2d2e398127998?pid=MOBGYT2HEEYGMZFH&lid=LSTMOBGYT2HEEYGMZFH3U1TOF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_62&otracker=search&fm=organic&iid=en_-lzIeAyat3FyWnA6SogzB2c6mOW9Tc8fQR_hb_o31z07h0cuR3BJ9hd71Kqejawup-63NUn0bMRHii7tbMHr4Q%3D%3D&ppt=sp&ppn=sp&ssid=k83be99u800000001759390526488&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,e5ed06a5943b9,"MOTOROLA g05 (Forest Green, 64 GB)",6999,9999,30% off,4.2,https://www.flipkart.com/motorola-g05-forest-green-64-gb/p/itme5ed06a5943b9?pid=MOBH5F3Q2SGMAFHR&lid=LSTMOBH5F3Q2SGMAFHRNOV05B&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_64&otracker=search&fm=organic&iid=4b3d6011-1d5e-4065-8f05-e7e4af61be57.MOBH5F3Q2SGMAFHR.SEARCH&ppt=sp&ppn=sp&ssid=k83be99u800000001759390526488&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,ab5a4b09b6ccc,"realme P3x 5G (Midnight Blue, 128 GB)",11699,17999,35% off,4.4,https://www.flipkart.com/realme-p3x-5g-midnight-blue-128-gb/p/itmab5a4b09b6ccc?pid=MOBH8VGVTPGFVHEX&lid=LSTMOBH8VGVTPGFVHEX1Z6RGO&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_65&otracker=search&fm=organic&iid=4b3d6011-1d5e-4065-8f05-e7e4af61be57.MOBH8VGVTPGFVHEX.SEARCH&ppt=sp&ppn=sp&ssid=k83be99u800000001759390526488&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",17999,33999,47% off,4.4,https://www.flipkart.com/samsung-galaxy-a35-5g-awesome-navy-128-gb/p/itm12fccc5bfbaac?pid=MOBGYT2HGFKNMSZQ&lid=LSTMOBGYT2HGFKNMSZQEXUL64&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_67&otracker=search&fm=organic&iid=en_-lzIeAyat3FyWnA6SogzB2c6mOW9Tc8fQR_hb_o31z3BCmMZGUyVDHpipRfaYAqCZz_LqU3dt8PF3WMlBQsStQ%3D%3D&ppt=sp&ppn=sp&ssid=k83be99u800000001759390526488&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,8f49f29e842cc,"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)",19999,36999,45% off,4.4,https://www.flipkart.com/samsung-galaxy-a35-5g-awesome-lilac-256-gb/p/itm8f49f29e842cc?pid=MOBGYT2HRXWTHACK&lid=LSTMOBGYT2HRXWTHACKF7KHON&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_68&otracker=search&fm=organic&iid=en_-lzIeAyat3FyWnA6SogzB2c6mOW9Tc8fQR_hb_o31z0RXgM4SBJioH8sM7ZLP_SaA6eASHk3I2Xw4oh2uaqm6A%3D%3D&ppt=sp&ppn=sp&ssid=k83be99u800000001759390526488&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",12999,16999,23% off,4.5,https://www.flipkart.com/oppo-k13x-5g-6000mah-45w-supervooc-charger-ai-sunset-peach-128-gb/p/itm62b2e62fbb43e?pid=MOBHDY9PVAHGDHWG&lid=LSTMOBHDY9PVAHGDHWGBSHGNL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_71&otracker=search&fm=organic&iid=4b3d6011-1d5e-4065-8f05-e7e4af61be57.MOBHDY9PVAHGDHWG.SEARCH&ppt=sp&ppn=sp&ssid=k83be99u800000001759390526488&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,6f2ebf6d205cf,"OPPO K13 5G with 7000mAh and 80W SUPERVOOC Charger In-The-Box (Prism Black, 128 GB)",17999,22999,21% off,4.5,https://www.flipkart.com/oppo-k13-5g-7000mah-80w-supervooc-charger-in-the-box-prism-black-128-gb/p/itm6f2ebf6d205cf?pid=MOBHB392JAQKDGBF&lid=LSTMOBHB392JAQKDGBF1CMXCI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_72&otracker=search&fm=organic&iid=4b3d6011-1d5e-4065-8f05-e7e4af61be57.MOBHB392JAQKDGBF.SEARCH&ppt=sp&ppn=sp&ssid=k83be99u800000001759390526488&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
